题名,作者,来源,发表时间,文献类型,被引,下载,详情链接,下载链接,HTML链接,AI阅读链接,项目标签
基于SIPS模型的图书馆短视频阅读推广优化策略研究,傅军民,图书馆工作与研究,2022-04-15,期刊,70,2481,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGMcDi9PrNbFGumuMCPWlZv0HkJn7aoarXvmECzOLhr3XwIBr--0wuYMR2SiKDO94Hqu92Xr93h6Wt-rrWPhrZocxKgTSA4wfdtOZDO9OdGxLLkMPURtBL0Ihwr-5I16cj0CXrgluaRAt7Wf17w4VvBuw9jJMxVcMHjCxwGEeDIWeA==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6Kdq%2F0vXAQuV35Z0QgBQiDxeFjA5OuUizMW7weIJOk0QB0BHPh698rQ%2BbhNHKK1fFa9R7b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIk%2BUoXQp2TQRu%2FkDtEkdKC%2FZxluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6Kdq%2F0vXAQuV35Z0QgBQiDxeFjA5OuUizMW7weIJOk0QB0Drw7553URdtThcT9%2BZsCi%2BL6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGdw6YrqGNN9tOYgMEFJLxnQzqEI8XWU2elB03jpqAqQuR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgid4Rm6ySNCvCh6A3FF75KCvwokrxTUqQgrXIXHFhh4GuRvU-zPPyvLbKFuSpmggmKp3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
公共图书馆短视频传播效果影响因素组态路径研究——基于120个案例的模糊集定性比较分析,曾群;黄武英,图书馆学研究,2022-07-25,期刊,70,3662,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGMcDi9PrNbFGumuMCPWlZv0HkJn7aoarXvmECzOLhr3X9JeiYfsQ1AWE9qJ7olKyKpHss5V2l_deRwhSu2-Lu44c-9oxeyJXtiYuTojuyYJ8fEQObQdmfnwdfJ05xqvkoAhdzCQEKeS9OTC1bL42HZ6W-90EARjj4lhVU2nwcjOEw==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6Kdq%2F0vXAQuV35Z0QgBQiDxeFiwzCDUAUWfSiAQnJ6KRHvU3wJLpWPzelbVEe4RIOvYJ7b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIk%2BUoXQp2TQRu%2FkDtEkdKC%2FZxluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6Kdq%2F0vXAQuV35Z0QgBQiDxeFiwzCDUAUWfSiAQnJ6KRHvdk7hzYb7kCxHBciUp6ftmGL6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGdw6YrqGNN9tOYgMEFJLxnQzqEI8XWU2elB03jpqAqQuR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgid-LVp71txD3DkjPmE-l2Ciu9JnhUHY34Rf__Q3rl3SExvU-zPPyvLbKFuSpmggmKp3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
图书馆“爆款”短视频特征分析及短视频平台运营策略研究,姜玲,图书馆理论与实践,2021-11-10,期刊,69,2670,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGNqT5bK9XQVZ8co-3ZYCAJUszV6dixF48ur7U_RgsFKhAI1scFqJpN_9Bk0K1PzxQ-NTmS-YGayTId-UDiGwlA969ABUH2jwiUZoZWa1g2DPDAL1xJU2WWjGFA7NRHdskcL9zMzEq03374KIWBJZ1QuDn38esCd5efaTGIBzBOv0w==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdoabmU4NncMetQGnHwQAYvke%2BNM4ISuGoQFTFEZlS%2FHukkSn7%2BlnPMC%2FOC9Gn7TYlF7b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIk%2BGxjvSYW9KinFSDbNwsWL9xluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdoabmU4NncMetQGnHwQAYvke%2BNM4ISuGoQFTFEZlS%2FHugIC1bT69z8dJrl9OQsMN6SL6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGdw6YrqGNN9tOYgMEFJLxnQO6uTdFRAwGi2sLNK9fySOR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgicCffjO33StKs69FqIfHPVqnrtqGmzuuZDS-5nUkKsChRcJFnCXWEvXwdDhbxhTw8J3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
我国图书馆抖音号的运营现状与优化策略,白禄;郭宝华,图书馆研究,2019-01-30,期刊,69,1598,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGNqT5bK9XQVZ8co-3ZYCAJUszV6dixF48tqIkvrv8NXWlx9BhkUILqdzUUH08bxS0vxg35aMq1PBeJGePLd9t2bfRh7rwvEZ8VMfeReHpOdQzQ3W25MguVk3pN7byrCN5hic9XjvaFI43S8QUsTbc9A_f8cBe84V_yvYORlWEpPMA==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdpcFthR2AfRFJJL4BBrDlb9%2Fdz60quonY08Yll9XAaJ27DtRXE3gwI60%2BtxIkXzfKN7b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIk%2BGxjvSYW9KinFSDbNwsWL9xluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdpcFthR2AfRFJJL4BBrDlb9%2Fdz60quonY08Yll9XAaJ20j5LstYm6EacKYLyKRsSI2L6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGdw6YrqGNN9tOYgMEFJLxnQO6uTdFRAwGi2sLNK9fySOR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgidbY-Si4vCjgRjXPpzW8Vu2EMKIlpSok820OFia99yhuKLqpt-UE7qLGJpZtSTKj2x3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
我国公共图书馆抖音短视频内容营销现状及策略研究,周邓倩,图书馆,2022-04-15,期刊,67,3525,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGPPJEzD3142ECm-yV93adu0qL0wytw3pZevqfTEV_DtRyYP9kgBvulFtrKc2o-CigQ8nlSc4vhp0VARSYmvd71bOXKNAJRUTEN0bmBvi9aQ9gZPsa6OJH08qZSggWNUZzh2WlsESvk1YMcvayY5wsYKKioQbPPAQu0HnmHmGJAY5w==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6Kdq%2F0vXAQuV35Z0QgBQiDxeFi53oDHVhL3rBjJdra9zHZcY7jRMnVnTzEhNYku77W1h7b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIk7y%2BvZLxY3wgYlmBiZwDz6hxluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6Kdq%2F0vXAQuV35Z0QgBQiDxeFi53oDHVhL3rBjJdra9zHZfdH32hbphbAI%2Fp1QxelX9aL6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGdw6YrqGNN9tOYgMEFJLxnSePRUwEkXIy4guYtxdLJq%2FR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgid4Rm6ySNCvCh6A3FF75KCvySK1mjVQM4EqdhBqn7xT-BvU-zPPyvLbKFuSpmggmKp3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
我国省级公共图书馆抖音短视频运营现状调查分析,韩世曦;曾粤亮,图书馆学研究,2021-06-25,期刊,67,2064,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGPPJEzD3142ECm-yV93adu0qL0wytw3pZevqfTEV_DtR6TgZfu8PBHru-DLGnUmH-LO7NLuPc8MVLCKqjDpyXpwfCM4Ksolii6bSyOp-PIkwYOz9KxVqtHJE0Z6Z7nNbgO8bUAuav8Dvd-vQuL9smCCEt80EsUpCA5vD1k9OhHBSg==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdoabmU4NncMetQGnHwQAYvkiwzCDUAUWfSiAQnJ6KRHvX%2BDbhknTT0qTPNDEK02Oll7b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIk7y%2BvZLxY3wgYlmBiZwDz6hxluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdoabmU4NncMetQGnHwQAYvkiwzCDUAUWfSiAQnJ6KRHvdJ0Y0kgqdKcOr4P3I%2FMTcOL6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGdw6YrqGNN9tOYgMEFJLxnSePRUwEkXIy4guYtxdLJq%2FR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgid-LVp71txD3DkjPmE-l2Ci5gCxmH5zl6zSJ4eF17yolBcJFnCXWEvXwdDhbxhTw8J3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
基于TAM模型的公共图书馆短视频阅读推广策略研究,容海萍,图书馆工作与研究,2021-10-15,期刊,63,2633,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGOKw-DZ3aLh28EpZewFj3JhU-j3NDKXcfqiZVkSJ8XpmVz7M4VqVRunn5g135-XDxXnDGOznvEUSVMhFHQ9EZqJqwEVrHFab5byUdLqBWgSG29MrlXR07kuQvJbNf5iS6NU6Vgmzq6Jx9x4YZ9CmEyz6L5UyanrA1pBOyfu2Yj0VQ==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdoabmU4NncMetQGnHwQAYvkjA5OuUizMW7weIJOk0QB0EoYiwxMVGBmN2lXySaDMhd7b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIk5PZOVfBc8lgY2lNjRGEaXJxluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdoabmU4NncMetQGnHwQAYvkjA5OuUizMW7weIJOk0QB0EUcozn2UCAMgitsb5WnUTuL6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGdw6YrqGNN9tOYgMEFJLxnTTREL%2BA%2FyJwEZyi2g84QvIR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgid4Rm6ySNCvCh6A3FF75KCv0wooRX_f_W_5FCC9uX0fWRcJFnCXWEvXwdDhbxhTw8J3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
以用户体验为中心的高校图书馆短视频推广策略探究,蒋璐珺;顾烨青,图书馆,2022-02-15,期刊,62,2201,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGOKw-DZ3aLh28EpZewFj3JhU-j3NDKXcfqiZVkSJ8XpmWBNOJtUW2uaNRE08DV6_mHOjn1G3ddInBqxREj2tI1zc__UytvV8tCZ9NfNqcbhvfIgjoiJdwa1MxHYumN2fIEFydNxuKnbJGJ-vZMZHnTDhQVqss3-EwpX6BSZhw5Zzw==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6Kdq%2F0vXAQuV35Z0QgBQiDxeFi53oDHVhL3rBjJdra9zHZe6fFDQICsqcfQTzD%2FuFIDF7b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIk5PZOVfBc8lgY2lNjRGEaXJxluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6Kdq%2F0vXAQuV35Z0QgBQiDxeFi53oDHVhL3rBjJdra9zHZTiKh9%2BFsapNy21HR8Tqh7%2BL6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGdw6YrqGNN9tOYgMEFJLxnTTREL%2BA%2FyJwEZyi2g84QvIR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgid4Rm6ySNCvCh6A3FF75KCvgkVTDNYtcSVX3ZDdvYQ7IRvU-zPPyvLbKFuSpmggmKp3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
高校图书馆B站视频传播效果影响因素实证研究,丁大尉;李效阳,图书情报工作,2023-11-05,期刊,59,3341,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGNSDzI5DsvzdWFyziRPmodKW9wapaicWPuxx1I0t59wwFjr8hhppJ1hEeEFYVWg6b_lb_cew9nJN1Np10VLACRidRRpLIzX4NYNeiJib6pBVP-CKaeinFSxJlJOP0Lmt5jLdnMmuCQj41lJA0xpZrSctOO9YlwEF0h9qKT3esCe5Q==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdpfnxH0ifbNup32DgGqxCY8ip2zwjREGwNcaXHU%2F5IRcRxPsdAGFpCQkyNHaWuBUkB7b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIk0dU4%2BUCQ8IOBLuMkoi%2FATZxluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdpfnxH0ifbNup32DgGqxCY8ip2zwjREGwNcaXHU%2F5IRcWfao6BYWZyXbs63w4GC2PuL6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGdw6YrqGNN9tOYgMEFJLxnSOSPNnbndV3LMYmTFqdzguR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgiecAKpOFogNWlYApDrbdtLwzoPqUZ2_QomYmvjvwMAWra3tX2onnTexasLcgF4O3JF3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
媒介在高校思想政治教育中的功能发挥——以主旋律影视作品为例,李蓉,出版广角,2021-12-30,期刊,58,3399,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGNSDzI5DsvzdWFyziRPmodKW9wapaicWPvB3vL-pNM_b6yhQv15lkUQdC1PUuWJMjM-GvVxc-wIguO4TB5s9CFM_2fUXcM6DJLTDlSRog5G7GdxRByLOGOxw_4x2K87zD6wcVTQCTFJIixa-VHE-e5a2vbkJ4NwBWqJENeL1eIN1w==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6Kdq%2F0vXAQuV35Z0QgBQiDxeFwa%2FKxvQksScFwmW3L6KbIk6M12xsXFhEkDv%2BKRYt%2B0d7b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIk0dU4%2BUCQ8IOBLuMkoi%2FATZxluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6Kdq%2F0vXAQuV35Z0QgBQiDxeFwa%2FKxvQksScFwmW3L6KbIqtjAiBsd6hiNQNxzogak92L6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGdw6YrqGNN9tOYgMEFJLxnSOSPNnbndV3LMYmTFqdzguR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgicCS1CctxfGdTsia7p2MqBvO-55k0C55SAx6s4jd_jWVxvU-zPPyvLbKFuSpmggmKp3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
“使用与满足”理论视角下高校图书馆移动短视频服务机制构建,官凤婷,新世纪图书馆,2020-07-20,期刊,56,1507,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGMNZ_HSZ8z6ssx3n4xJsqELSS1xDU1dOEqLvAxN8nBh3IZX1hq9H3aD-bpxAqoRw074G6xkXevFuPqSgA9hHAPjr71teU-BMBUq04MYR5Pj4N27RNZ4e6_bVmL1N_D4bmdfXrMSFoZE7PnRlnjdDn0zZ6qj9K9G8Cncj7Rb2dVZ4A==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6Kdp9xMFmkePYI07tBv7fXudTcdehUhkeGeZQCJeBqaYl5999J%2FUAjx7Uos%2BD%2FFa1ELd7b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIkyFORJUxFv%2BQmyN%2FFfJ3IeFxluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6Kdp9xMFmkePYI07tBv7fXudTcdehUhkeGeZQCJeBqaYl5%2BgaBVef837UC96oUTGKjSqL6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGdw6YrqGNN9tOYgMEFJLxnRSutAlZXAaiLdZ9Dmx4wjyR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgicI69zuDScPFbP1gwXY5nZbJ9Hr0zc67xpyUBjfWG-Ggn-s4n4jlL7XQKLOuexh_op3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
图书馆抖音号运营优化策略探究,陈维,图书馆工作与研究,2021-08-15,期刊,55,1376,https://kns.cnki.net/kcms2/article/abstract?v=lcJiu7QxtGM5D5W-TdUjoGC87CBisId6QTdRA6DxBUzXDyU7du4HmjaeRNoWs_OniiU8IrAW9aqNdMukvUQZTc5fzpoY9LvPbg72AvH_aSwHbnsHIxknt3GCfAgZgOiICzYNzHKCYnAWqT4m6OoSLsWwo9dvwq8YTy_2tcXDB_kZ1xZ3DZZgkQ==&uniplatform=NZKPT&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdoabmU4NncMetQGnHwQAYvkjA5OuUizMW7weIJOk0QB0L3wAZGcFNZuf57wk1LKm9F7b5mY%2FmsIpB5E%2FKF94iQVtRGRF3wJSTnwmOEEZ8vwAlK57xT%2B8LhM%2BfEqYWvBGm0igmLMld3nSvbU4a5%2BOkNaUlSU0HSLnl9m7MwOtW%2FIk9tndU0Io9oVHQfVOzrhgCNxluINF6fMO20iEpFsF%2FxvLGz%2Bz36TeLCyBRZ5MVuwHifB6QxOYUyIR8PMoF5%2F7cs%3D&language=CHS,https://bar.cnki.net/bar/download/order?id=Pmp%2F5es3RB81cmauPwpbvsPMJcfwHgIZAnUyOJG6KdoabmU4NncMetQGnHwQAYvkjA5OuUizMW7weIJOk0QB0Dnk1c4klHi3WYJyv4gx0G6L6pUY4deTV2VvozAOFIpRZPJZEQefXW1RVS3a1v8jK%2F1BfoaD1y1Qo7XRFd7QjHpuNlDuxMvlZu263io%2FYiDKaul1dsBYtTi0d7iCbJHlGdw6YrqGNN9tOYgMEFJLxnTK3%2F%2FWE0smiHtbCUITH5dhR4MXWMVKZ0AuDIoSVAxlFqCIPOZZU1gs%2B4tMAbrwuo93KAUBlVIsgcb0E8u%2FYkCK&language=CHS,https://ai.cnki.net/study?cid=Pe2nFq1PBOM11SpCErZ-LwM1UHjV0uMR_icN4IXwgid4Rm6ySNCvCh6A3FF75KCvgx8dKv1hLi50EoZXtW0AQhcJFnCXWEvXwdDhbxhTw8J3KAUBlVIsgcb0E8u_YkCK&mimetype=XML&language=CHS,library_short_video
